id,name,lon,lat
297,Stile near: NY32173 25313,-3.0518812,54.618393
298,Stile near: SD37604 87204,-2.9597363,54.276654
299,Stile near: SD26516 87098,-3.1299602,54.274226
300,Stile near: NY41797 00352,-2.8979246,54.395299
301,Stile near: NY41655 00481,-2.9001454,54.396442
302,Stile near: NY33491 00134,-3.0257897,54.392322
303,Stile near: NY14637 17516,-3.3211,54.545677
304,Stile near: NY26217 15553,-3.1416439,54.529858
305,Stile near: NY27060 19609,-3.1296224,54.56642
306,Stile near: SD52159 97507,-2.7378956,54.370813
307,Stile near: SD51824 97542,-2.7430624,54.371093
308,Stile near: SD51878 97551,-2.7422301,54.371182
309,Stile near: SD77278 83497,-2.3501953,54.24665
310,Stile near: SD52633 78108,-2.7275138,54.196534
311,Stile near: SD50477 84241,-2.7615732,54.251441
312,Stile near: SD49993 84470,-2.7690377,54.253449
313,Stile near: SD50553 84299,-2.7604144,54.251967
314,Stile near: SD50633 84374,-2.7592098,54.25265
315,Stile near: SD50210 84962,-2.7658003,54.25789
316,Stile near: SD50619 86200,-2.7597197,54.269062
317,Stile near: SD51120 85275,-2.751885,54.260792
318,Stile near: SD51191 85519,-2.7508336,54.262991
319,Stile near: SD33827 89684,-3.0182844,54.298467
320,Stile near: SD33818 89705,-3.0184298,54.29865
321,Stile near: SD31773 82512,-3.0481984,54.233746
322,Stile near: NY34712 04367,-3.0079243,54.430515
323,Stile near: SD52848 77511,-2.7241277,54.191187
324,Stile near: SD52868 77657,-2.7238533,54.192495
325,Stile near: NY68625 04031,-2.4851453,54.430724
326,Stile near: NY23452 31752,-3.1885825,54.67499
327,Stile near: NY23464 31693,-3.1883909,54.674467
328,Stile near: NY23669 31583,-3.185178,54.673508
329,Stile near: NY23348 31897,-3.1902314,54.676279
330,Stile near: NY36458 29116,-2.9863526,54.653123
331,Stile near: NY36359 28985,-2.9878632,54.651927
332,Stile near: NY23154 23231,-3.190967,54.598388
333,Stile near: NY25597 14081,-3.1508395,54.516539
334,Stile near: NY57443 64714,-2.6663866,54.975205
335,Stile near: NY57242 64631,-2.6695161,54.974443
336,Stile near: NY58577 65185,-2.6487392,54.979532
337,Stile near: NY57846 64879,-2.6601119,54.976724
338,Stile near: SD46277 85891,-2.8263275,54.265847
339,Stile near: SD46304 85888,-2.8259091,54.265822
340,Stile near: NY57082 56384,-2.6707805,54.900324
341,Stile near: NY57130 56220,-2.670004,54.898859
342,Stile near: SD26095 74192,-3.1332529,54.158196
343,Stile near: SD26015 73812,-3.1343846,54.15477
344,Stile near: SD27597 75599,-3.110586,54.171052
345,Stile near: SD27261 75816,-3.1157968,54.172961
346,Stile near: SD26880 75607,-3.1215739,54.171022
347,Stile near: SD25793 75178,-3.1381098,54.167014
348,Stile near: SD25212 73141,-3.1465032,54.148626
349,Stile near: SD25920 73111,-3.1356679,54.148461
350,Stile near: SD26069 73284,-3.1334279,54.150034
351,Stile near: SD25905 73819,-3.136061,54.154815
352,Stile near: SD23658 74217,-3.1705692,54.158067
353,Stile near: SD26801 76169,-3.1229269,54.176065
354,Stile near: SD26810 76364,-3.1228271,54.17782
355,Stile near: SD26825 76462,-3.122621,54.178696
356,Stile near: SD26831 76491,-3.1225453,54.178959
357,Stile near: SD26821 76625,-3.122731,54.180166
358,Stile near: SD27408 74258,-3.1131595,54.158974
359,Stile near: SD27692 73256,-3.108575,54.150011
360,Stile near: SD27248 73930,-3.115529,54.156006
361,Stile near: SD50634 89406,-2.7600196,54.297869
362,Stile near: SD50997 89312,-2.754431,54.297061
363,Stile near: SD50246 89365,-2.7659714,54.29746
364,Stile near: SD50337 89386,-2.7645814,54.297663
365,Stile near: SD27220 81889,-3.1178976,54.227518
366,Stile near: SD27327 81764,-3.1162231,54.226413
367,Stile near: SD16831 89106,-3.2792168,54.290784
368,Stile near: SD16869 88924,-3.2785817,54.289151
369,Stile near: SD16859 88978,-3.2787494,54.289635
370,Stile near: SD27427 71988,-3.1123174,54.13858
371,Stile near: SD28182 72028,-3.1007775,54.139048
372,Stile near: SD23905 84850,-3.1694739,54.253648
373,Stile near: SD24028 84786,-3.1675818,54.253087
374,Stile near: SD24904 85372,-3.1542768,54.258479
375,Stile near: SD24075 84592,-3.1668065,54.25135
376,Stile near: NY28789 17883,-3.102471,54.551167
377,Stile near: NY28813 18985,-3.1023642,54.56107
378,Stile near: SD50431 96234,-2.7642747,54.359211
379,Stile near: NY79131 07096,-2.3234271,54.458817
380,Stile near: NY78253 09093,-2.3371156,54.476719
381,Stile near: NY32063 23061,-3.0530653,54.598137
382,Stile near: SD74083 86617,-2.3994982,54.274538
383,Stile near: SD75294 87002,-2.3809369,54.278056
384,Stile near: SD75077 86902,-2.3842574,54.277147
385,Stile near: SD75200 86886,-2.3823599,54.27701
386,Stile near: SD74398 86700,-2.3946613,54.275299
387,Stile near: NY19235 07555,-3.2473087,54.456931
388,Stile near: SD35032 86447,-2.9990762,54.269536
389,Stile near: SD36184 85153,-2.9811075,54.258047
390,Stile near: SD23914 99294,-3.173032,54.383429
391,Stile near: SD31941 78897,-3.0448158,54.201282
392,Stile near: SD30590 78756,-3.0654833,54.199837
393,Stile near: NY42787 18576,-2.8862178,54.559168
394,Stile near: NY50037 26959,-2.7755524,54.635271
395,Stile near: NY51106 16134,-2.757185,54.538095
396,Stile near: NY51410 16149,-2.752483,54.538268
397,Stile near: NX94609 13400,-3.6290968,54.504921
398,Stile near: NX95144 13838,-3.6209933,54.508968
399,Stile near: SD27183 87704,-3.1198658,54.279771
400,Stile near: NY53203 30758,-2.7271169,54.669713
401,Stile near: NY52965 30597,-2.7307767,54.66824
402,Stile near: NY13839 14089,-3.3324228,54.514746
403,Stile near: SD37065 88418,-2.9682722,54.2875
404,Stile near: SD22442 96490,-3.1949582,54.358012
405,Stile near: SD22609 97005,-3.1925228,54.36267
406,Stile near: SD22813 97566,-3.1895294,54.367739
407,Stile near: NY32435 25115,-3.0477748,54.616646
408,Stile near: NY32480 25115,-3.0470747,54.61665
409,Stile near: NY32573 25067,-3.0456335,54.616234
410,Stile near: NY32314 25229,-3.0496765,54.617656
411,Stile near: NY37186 18528,-2.9727992,54.558068
412,Stile near: NY09506 04909,-3.3965225,54.431521
413,Stile near: NY12742 04553,-3.3465468,54.428885
414,Stile near: SD16443 81082,-3.2829274,54.218628
415,Stile near: SD26421 74517,-3.1283438,54.161166
416,Stile near: SD26216 74594,-3.1314915,54.161826
417,Stile near: SD26254 74358,-3.1308585,54.159711
418,Stile near: SD27035 74176,-3.1188564,54.158192
419,Stile near: SD27040 74173,-3.1187789,54.158164
420,Stile near: SD26838 74222,-3.1218807,54.158575
421,Stile near: SD27038 73878,-3.1187376,54.155508
422,Stile near: SD43859 96495,-2.8654432,54.360869
423,Stile near: SD42092 98126,-2.8929495,54.375333
424,Stile near: NY49556 32586,-2.7839834,54.685787
425,Stile near: NY49754 32449,-2.7808892,54.68457
426,Stile near: NY49000 32911,-2.7926547,54.688645
427,Stile near: SD36750 87507,-2.9729158,54.279276
428,Stile near: SD36607 87093,-2.9750214,54.27553
429,Stile near: SD36580 86923,-2.975409,54.274003
430,Stile near: SD36785 86636,-2.9721985,54.271447
431,Stile near: NY33270 00500,-3.0292777,54.395578
432,Stile near: NY35586 07178,-2.9950619,54.455881
433,Stile near: NY34963 07822,-3.0048133,54.461594
434,Stile near: NY47418 00249,-2.811352,54.394982
435,Stile near: NY47473 00280,-2.8105045,54.39527
436,Stile near: SD77473 83825,-2.3472229,54.249607
437,Stile near: NY21205 26493,-3.2219975,54.627395
438,Stile near: SD39826 90918,-2.9263775,54.310296
439,Stile near: NY38102 27620,-2.9605629,54.639881
440,Stile near: NY37795 28767,-2.9655657,54.650148
441,Stile near: NY37463 29187,-2.9707975,54.653878
442,Stile near: NY36985 29482,-2.9782641,54.656474
