id,name,lon,lat
437,Kissing Gate near: SD 31769 86330,-3.049131,54.268055
438,Kissing Gate near: SD 31808 86193,-3.048503,54.266827
439,Kissing Gate near: SD 31652 86644,-3.0510082,54.27086
440,Kissing Gate near: SD 21505 89128,-3.2074318,54.291716
441,Kissing Gate near: SD 21455 89139,-3.2082111,54.291814
442,Kissing Gate near: SD 28941 78835,-3.0907723,54.200319
443,Kissing Gate near: SD 26639 77782,-3.12579,54.190534
444,Kissing Gate near: SD 26824 77767,-3.1229648,54.190424
445,Kissing Gate near: SD 37972 95083,-2.9557297,54.347499
446,Kissing Gate near: SD 37886 95105,-2.9570592,54.347683
447,Kissing Gate near: SD 38069 95105,-2.9542447,54.347712
448,Kissing Gate near: SD 37800 95122,-2.9583847,54.347832
449,Kissing Gate near: SD 29435 74889,-3.0822747,54.164932
450,Kissing Gate near: SD 28553 76183,-3.0960819,54.176433
451,Kissing Gate near: SD 28544 76337,-3.0962561,54.177816
452,Kissing Gate near: SD 17874 85149,-3.2621098,54.255394
453,Kissing Gate near: SD 68216 88622,-2.4898027,54.292226
454,Kissing Gate near: SD 71099 86805,-2.4453279,54.276069
455,Kissing Gate near: SD 71564 85735,-2.4380902,54.266474
456,Kissing Gate near: SD 72692 84556,-2.4206681,54.25594
457,Kissing Gate near: SD 70904 87044,-2.4483573,54.278202
458,Kissing Gate near: SD 70571 87206,-2.4534879,54.279642
459,Kissing Gate near: SD 68840 87996,-2.4801485,54.286634
460,Kissing Gate near: NY 34121 38754,-3.0247602,54.739418
461,Kissing Gate near: SD 22733 71659,-3.1840674,54.13494
462,Kissing Gate near: SD 21994 71697,-3.1953896,54.135172
463,Kissing Gate near: SD 22855 71726,-3.182222,54.135567
464,Kissing Gate near: SD 22189 73291,-3.1928189,54.149522
465,Kissing Gate near: SD 69995 87368,-2.4623477,54.281063
466,Kissing Gate near: SD 69622 87788,-2.4681195,54.284817
467,Kissing Gate near: NY 38699 04508,-2.946501,54.432282
468,Kissing Gate near: NY 30454 24967,-3.0784031,54.61505
469,Kissing Gate near: SD 16632 80821,-3.2799686,54.216305
470,Kissing Gate near: NY 27344 16294,-3.1244056,54.53668
471,Kissing Gate near: SD 21845 84845,-3.2010866,54.253293
472,Kissing Gate near: NY 32896 06923,-3.0364836,54.453246
473,Kissing Gate near: NY 29226 04199,-3.0924244,54.428266
474,Kissing Gate near: SD 17344 81315,-3.2691764,54.220864
475,Kissing Gate near: SD 17997 82619,-3.2595247,54.232689
476,Kissing Gate near: SD 25956 77553,-3.1362054,54.188381
477,Kissing Gate near: NY 31303 03176,-3.0601786,54.419363
478,Kissing Gate near: NY 00883 13901,-3.5324239,54.510686
479,Kissing Gate near: NY 31936 39553,-3.0588757,54.746302
480,Kissing Gate near: NY 32253 39584,-3.0539542,54.746626
481,Kissing Gate near: SD 23034 70893,-3.1792764,54.128104
482,Kissing Gate near: SD 22409 71693,-3.1890375,54.135195
483,Kissing Gate near: SD 22081 90623,-3.1989771,54.305246
484,Kissing Gate near: SD 21989 90631,-3.20039,54.305297
485,Kissing Gate near: NY 31117 38865,-3.0714252,54.740008
486,Kissing Gate near: NY 78037 07728,-2.3403449,54.464445
487,Kissing Gate near: NY 78223 08016,-2.3374904,54.467039
488,Kissing Gate near: SD 08555 96406,-3.4085561,54.354949
489,Kissing Gate near: SD 49147 97740,-2.7842935,54.372613
490,Kissing Gate near: SD 49142 97748,-2.7843758,54.372686
491,Kissing Gate near: SD 23182 67314,-3.176088,54.095966
492,Kissing Gate near: SD 23126 67532,-3.1770105,54.097914
493,Kissing Gate near: NY 14368 41518,-3.332289,54.761268
494,Kissing Gate near: NY 14326 41554,-3.3329525,54.761584
495,Kissing Gate near: SD 35774 81988,-2.9867285,54.229561
496,Kissing Gate near: SD 40691 93721,-2.9136363,54.335582
497,Kissing Gate near: SD 39912 92802,-2.925435,54.327234
498,Kissing Gate near: SD 39908 92799,-2.9254924,54.327205
499,Kissing Gate near: SD 39907 92886,-2.9255249,54.327992
500,Kissing Gate near: SD 35026 90872,-3.0001196,54.30929
501,Kissing Gate near: SD 36595 91650,-2.9761819,54.316485
502,Kissing Gate near: SD 36483 91540,-2.97788,54.315476
503,Kissing Gate near: NY 46137 55683,-2.84131,54.892964
504,Kissing Gate near: SD 44451 77689,-2.8528355,54.191938
505,Kissing Gate near: SD 37619 90922,-2.9602971,54.31007
506,Kissing Gate near: SD 37595 87096,-2.9598552,54.275678
507,Kissing Gate near: SD 43856 86134,-2.8635323,54.267764
508,Kissing Gate near: SD 44442 83835,-2.8541115,54.24717
509,Kissing Gate near: SD 44563 84608,-2.8524006,54.25413
510,Kissing Gate near: SD 44475 84334,-2.8537023,54.251654
511,Kissing Gate near: SD 38220 95257,-2.9519495,54.34909
512,Kissing Gate near: NY 77844 08688,-2.3433875,54.473068
513,Kissing Gate near: SD 49758 87326,-2.7731354,54.279094
514,Kissing Gate near: SD 36882 74178,-2.9680887,54.15951
515,Kissing Gate near: SD 38881 75641,-2.9377688,54.172902
516,Kissing Gate near: SD 39034 74724,-2.9352522,54.164679
517,Kissing Gate near: SD 37947 78772,-2.9527353,54.20093
518,Kissing Gate near: SD 34004 83165,-3.0141288,54.239907
519,Kissing Gate near: SD 25239 89388,-3.150148,54.294616
520,Kissing Gate near: NY 39110 15708,-2.9424773,54.532965
521,Kissing Gate near: NY 38259 15668,-2.9556094,54.532505
522,Kissing Gate near: SD 49159 97539,-2.7840767,54.370813
523,Kissing Gate near: SD 37528 87052,-2.9608731,54.275277
524,Kissing Gate near: NY 54334 58362,-2.7139377,54.917853
525,Kissing Gate near: NY 54347 58436,-2.7137518,54.918519
526,Kissing Gate near: SD 46225 93662,-2.8285285,54.335669
527,Kissing Gate near: SD 45258 94077,-2.843482,54.339299
528,Kissing Gate near: SD 41394 96849,-2.9034413,54.363771
529,Kissing Gate near: SD 41356 96336,-2.9039211,54.35916
530,Kissing Gate near: NY 39761 02950,-2.9298069,54.418411
531,Kissing Gate near: NY 27544 19313,-3.1220568,54.563838
532,Kissing Gate near: SD 21915 78427,-3.1983445,54.195628
533,Kissing Gate near: SD 21976 78430,-3.1974087,54.195672
534,Kissing Gate near: NY 27709 06140,-3.1162863,54.445493
535,Kissing Gate near: NY 28533 06137,-3.1035809,54.445588
536,Kissing Gate near: SD 44116 94501,-2.8611163,54.342978
537,Kissing Gate near: SD 43989 94815,-2.8631296,54.345792
538,Kissing Gate near: SD 43957 94874,-2.8636396,54.346319
539,Kissing Gate near: NY 22558 24436,-3.2005051,54.609127
540,Kissing Gate near: NY 25939 24407,-3.1481677,54.609369
541,Kissing Gate near: NX 94284 14820,-3.6346322,54.517615
542,Kissing Gate near: SD 30009 83782,-3.0755529,54.244918
543,Kissing Gate near: SD 27824 94116,-3.111589,54.337473
544,Kissing Gate near: NY 47443 24874,-2.815357,54.616267
545,Kissing Gate near: SD 31860 86090,-3.0476847,54.265909
546,Kissing Gate near: SD 31865 86062,-3.0476087,54.265657
547,Kissing Gate near: SD 21867 71608,-3.1973171,54.13435
548,Kissing Gate near: NY 15000 28408,-3.3186397,54.643595
549,Kissing Gate near: NY 31423 03165,-3.058334,54.419282
550,Kissing Gate near: NY 31514 03206,-3.0569425,54.419658
551,Kissing Gate near: NY 70530 05521,-2.4559283,54.444234
552,Kissing Gate near: NY 71533 06171,-2.440534,54.450131
553,Kissing Gate near: NY 71529 06154,-2.4405877,54.449976
554,Kissing Gate near: SD 49979 92932,-2.7706799,54.32949
555,Kissing Gate near: NY 26085 24120,-3.1458361,54.606817
556,Kissing Gate near: NY 15095 20351,-3.3148455,54.571225
557,Kissing Gate near: NY 16831 17379,-3.2871559,54.544806
558,Kissing Gate near: NY 16728 17735,-3.2888439,54.547989
559,Kissing Gate near: SD 51570 89692,-2.745683,54.300531
560,Kissing Gate near: SD 49601 86698,-2.7754322,54.273436
561,Kissing Gate near: SD 40973 99830,-2.9105166,54.390514
562,Kissing Gate near: SD 29904 94643,-3.0797241,54.3425
563,Kissing Gate near: SD 28713 94429,-3.0979864,54.340407
564,Kissing Gate near: SD 37860 80918,-2.9545016,54.220199
565,Kissing Gate near: NY 38307 17107,-2.9551787,54.545446
566,Kissing Gate near: NY 38541 17081,-2.9515537,54.545239
567,Kissing Gate near: SD 55254 76221,-2.6870701,54.179803
568,Kissing Gate near: SD 55463 77417,-2.684048,54.190574
569,Kissing Gate near: SD 56546 80117,-2.6678397,54.214927
570,Kissing Gate near: SD 56829 78018,-2.6632043,54.196092
571,Kissing Gate near: NY 63963 08165,-2.5575154,54.46757
572,Kissing Gate near: SD 31470 99494,-3.0567535,54.386297
573,Kissing Gate near: NY 61413 03628,-2.5962568,54.426608
574,Kissing Gate near: NY 42296 05688,-2.8912847,54.443304
575,Kissing Gate near: NY 41391 03676,-2.9048343,54.425124
576,Kissing Gate near: NY 46824 10296,-2.8223108,54.485206
577,Kissing Gate near: SD 22439 75077,-3.1894565,54.165609
578,Kissing Gate near: NY 17275 17315,-3.2802745,54.54431
579,Kissing Gate near: SD 28765 90105,-3.0961555,54.301565
580,Kissing Gate near: NY 36872 05622,-2.9749023,54.442067
581,Kissing Gate near: NY 40536 12823,-2.9198518,54.507217
582,Kissing Gate near: SD 51683 93617,-2.7445955,54.335809
583,Kissing Gate near: NY 28940 05118,-3.0970615,54.436485
584,Kissing Gate near: NY 39042 16115,-2.9436092,54.536614
585,Kissing Gate near: SD 49970 87315,-2.7698662,54.279016
586,Kissing Gate near: SD 49759 87315,-2.7731057,54.278996
587,Kissing Gate near: SD 35567 98807,-2.9935277,54.380667
588,Kissing Gate near: SD 37617 85549,-2.959191,54.261784
589,Kissing Gate near: SD 09978 87167,-3.3838749,54.272196
590,Kissing Gate near: NY 30824 01392,-3.067141,54.403264
591,Kissing Gate near: NY 30845 02657,-3.0671179,54.414642
592,Kissing Gate near: SD 30576 98016,-3.0701675,54.372898
593,Kissing Gate near: NY 31025 39753,-3.0730625,54.74798
594,Kissing Gate near: SD 52277 92923,-2.7353383,54.329629
595,Kissing Gate near: NY 27139 22901,-3.1292143,54.596015
596,Kissing Gate near: SD 33420 98974,-3.0266167,54.381892
597,Kissing Gate near: SD 45156 77781,-2.8420468,54.192846
598,Kissing Gate near: SD 45904 76164,-2.8302992,54.178389
599,Kissing Gate near: NY 72699 09587,-2.4228685,54.480896
600,Kissing Gate near: SD 54068 82000,-2.7061281,54.231635
601,Kissing Gate near: SD 44866 89524,-2.8486579,54.298335
602,Kissing Gate near: SD 49932 91426,-2.7711505,54.31595
603,Kissing Gate near: NY 31984 03968,-3.0498717,54.42657
604,Kissing Gate near: SD 38088 76405,-2.9500832,54.179669
605,Kissing Gate near: SD 37844 76363,-2.9538095,54.179265
606,Kissing Gate near: SD 37328 76329,-2.9617006,54.178898
607,Kissing Gate near: SD 36378 75987,-2.9761791,54.175711
608,Kissing Gate near: SD 36367 76106,-2.976383,54.176772
609,Kissing Gate near: SD 35068 97863,-3.001003,54.372121
610,Kissing Gate near: NY 38925 02121,-2.9425264,54.410859
611,Kissing Gate near: SD 52654 88490,-2.7288489,54.28983
612,Kissing Gate near: SD 21536 62114,-3.1999029,54.048993
613,Kissing Gate near: NY 30293 00736,-3.0751643,54.397302
614,Kissing Gate near: SD 61596 78097,-2.5901406,54.197183
615,Kissing Gate near: SD 61691 78088,-2.5886899,54.197107
616,Kissing Gate near: NY 26857 23587,-3.1337557,54.602136
617,Kissing Gate near: NY 61820 04627,-2.5901176,54.435617
618,Kissing Gate near: SD 33544 98961,-3.0247077,54.381786
619,Kissing Gate near: NY 39434 22797,-2.9389325,54.596704
620,Kissing Gate near: SD 34830 98293,-3.0047617,54.375947
621,Kissing Gate near: NY 41271 00001,-2.9059609,54.392081
622,Kissing Gate near: NY 41328 03425,-2.9057596,54.422858
623,Kissing Gate near: NY 41325 03431,-2.9058115,54.422911
624,Kissing Gate near: NY 30414 01133,-3.0733958,54.400881
625,Kissing Gate near: NY 18716 07258,-3.2552269,54.454184
626,Kissing Gate near: SD 34040 83395,-3.0136308,54.24198
627,Kissing Gate near: SD 50819 87748,-2.7569106,54.282989
628,Kissing Gate near: SD 66289 91484,-2.5197275,54.317816
629,Kissing Gate near: SD 66457 91906,-2.5171872,54.321625
630,Kissing Gate near: SD 64770 91056,-2.5430246,54.313867
631,Kissing Gate near: SD 65079 91434,-2.5383226,54.317293
632,Kissing Gate near: SD 65452 91337,-2.5325716,54.316444
633,Kissing Gate near: SD 63147 91072,-2.5679789,54.313898
634,Kissing Gate near: SD 63674 91241,-2.559899,54.315458
635,Kissing Gate near: SD 63908 93073,-2.5565227,54.331935
636,Kissing Gate near: SD 70076 87328,-2.4610912,54.28071
637,Kissing Gate near: SD 68152 91665,-2.491117,54.31957
638,Kissing Gate near: SD 68740 91854,-2.4820867,54.321306
639,Kissing Gate near: SD 68563 91801,-2.4848011,54.320812
640,Kissing Gate near: SD 68183 91721,-2.4906403,54.320075
641,Kissing Gate near: SD 68166 91852,-2.4909085,54.321248
642,Kissing Gate near: SD 68020 91874,-2.4931629,54.321434
643,Kissing Gate near: NY 30482 17190,-3.076139,54.545168
644,Kissing Gate near: NY 51036 28020,-2.7602619,54.644899
645,Kissing Gate near: NY 52328 28408,-2.7402996,54.648507
646,Kissing Gate near: NY 51755 28466,-2.7491938,54.648973
647,Kissing Gate near: NY 51608 28253,-2.7514281,54.647048
648,Kissing Gate near: NY 51693 28366,-2.7501386,54.648076
649,Kissing Gate near: SD 71643 98158,-2.4380677,54.378126
650,Kissing Gate near: SD 31483 99703,-3.0566043,54.388181
651,Kissing Gate near: SD 65503 92084,-2.5318871,54.323157
652,Kissing Gate near: NY 08244 46944,-3.4291456,54.808929
653,Kissing Gate near: NY 51001 21796,-2.7597521,54.588963
654,Kissing Gate near: SD 39297 73785,-2.9310284,54.156273
655,Kissing Gate near: NY 02186 30705,-3.5179029,54.661904
656,Kissing Gate near: SD 35395 89324,-2.9941177,54.295434
657,Kissing Gate near: NY 77423 09534,-2.3499584,54.48065
658,Kissing Gate near: NY 77335 07791,-2.3511761,54.464979
659,Kissing Gate near: SD 46150 78876,-2.8270138,54.202787
660,Kissing Gate near: SD 40778 96343,-2.9128148,54.359154
661,Kissing Gate near: SD 65264 92057,-2.5355587,54.322899
662,Kissing Gate near: SD 41506 89608,-2.9002948,54.29872
663,Kissing Gate near: NY 40010 14430,-2.9283026,54.521591
664,Kissing Gate near: SD 40925 94823,-2.9102561,54.345516
665,Kissing Gate near: NY 36415 06209,-2.9820646,54.447279
666,Kissing Gate near: SD 13207 82238,-3.3328751,54.228469
667,Kissing Gate near: SD 13276 82388,-3.3318717,54.229831
668,Kissing Gate near: NY 08752 19807,-3.4127452,54.565225
669,Kissing Gate near: NX 94556 13358,-3.6299095,54.504536
670,Kissing Gate near: NX 95589 11817,-3.6134057,54.490907
671,Kissing Gate near: NY 54877 57275,-2.7052948,54.908138
672,Kissing Gate near: SD 27021 77729,-3.1199306,54.190117
673,Kissing Gate near: NY 01023 09351,-3.5287258,54.469845
674,Kissing Gate near: NY 71996 46033,-2.4372114,54.808375
675,Kissing Gate near: SD 52270 96070,-2.7359568,54.357908
676,Kissing Gate near: SD 45065 78012,-2.8434943,54.19491
677,Kissing Gate near: NY 53311 59869,-2.7301467,54.9313
678,Kissing Gate near: SD 54907 97167,-2.6955512,54.368006
679,Kissing Gate near: SD 52013 75897,-2.7366725,54.176599
680,Kissing Gate near: NY 39667 14393,-2.933605,54.52122
681,Kissing Gate near: SD 37496 82678,-2.9604601,54.235968
682,Kissing Gate near: SD 36844 82969,-2.9705226,54.238508
683,Kissing Gate near: SD 48850 97416,-2.7888014,54.36967
684,Kissing Gate near: SD 61994 80163,-2.5843152,54.215779
685,Kissing Gate near: SD 62950 82128,-2.5698862,54.23351
686,Kissing Gate near: NY 73241 04318,-2.4140286,54.433572
687,Kissing Gate near: SD 34116 99157,-3.0159464,54.383624
688,Kissing Gate near: SD 16812 84728,-3.2782817,54.251443
689,Kissing Gate near: SD 16798 84738,-3.278507,54.251531
690,Kissing Gate near: SD 41461 96737,-2.9023937,54.362772
691,Kissing Gate near: SD 41551 96683,-2.9009969,54.362301
692,Kissing Gate near: SD 41381 96850,-2.9036445,54.363786
693,Kissing Gate near: SD 41595 96380,-2.9002624,54.359586
694,Kissing Gate near: SD 29123 87662,-3.0900657,54.279666
695,Kissing Gate near: SD 54320 98118,-2.7047258,54.376504
696,Kissing Gate near: SD 33519 89243,-3.022914,54.294465
697,Kissing Gate near: NY 23041 29325,-3.1943201,54.653126
698,Kissing Gate near: NY 54917 57299,-2.7046772,54.90836
699,Kissing Gate near: SD 30214 89818,-3.0738233,54.299185
700,Kissing Gate near: NY 26741 23939,-3.135635,54.605282
701,Kissing Gate near: NY 27082 17598,-3.1287784,54.548362
702,Kissing Gate near: SD 23422 83278,-3.1764919,54.239449
703,Kissing Gate near: SD 41437 99507,-2.9033143,54.387664
704,Kissing Gate near: SD 41572 94982,-2.9003315,54.347018
705,Kissing Gate near: SD 38402 96151,-2.9493353,54.357152
706,Kissing Gate near: NY 21610 31933,-3.2171994,54.676332
707,Kissing Gate near: SD 29364 94752,-3.0880487,54.343402
708,Kissing Gate near: SD 29433 94844,-3.087016,54.344239
709,Kissing Gate near: NY 38779 45034,-2.9537511,54.796435
710,Kissing Gate near: NY 38690 45255,-2.9551761,54.798412
711,Kissing Gate near: NY 72803 15941,-2.4218502,54.538002
712,Kissing Gate near: NY 78162 01432,-2.3379455,54.407871
713,Kissing Gate near: NY 47910 57979,-2.8140825,54.913787
714,Kissing Gate near: NY 41408 03134,-2.9044701,54.420249
715,Kissing Gate near: NY 18542 07323,-3.2579372,54.454741
716,Kissing Gate near: SD 55235 98011,-2.690634,54.375619
717,Kissing Gate near: SD 52856 98389,-2.7273079,54.378804
718,Kissing Gate near: SD 33778 98850,-3.0210793,54.38082
719,Kissing Gate near: SD 43569 91620,-2.8689909,54.317036
720,Kissing Gate near: NY 61894 04510,-2.5889581,54.43457
721,Kissing Gate near: NY 24929 19868,-3.1626414,54.568443
722,Kissing Gate near: SD 51580 86033,-2.744945,54.267652
723,Kissing Gate near: SD 51569 86037,-2.7451056,54.267683
724,Kissing Gate near: SD 34743 91781,-3.0046678,54.317428
725,Kissing Gate near: SD 41815 98267,-2.8972483,54.376569
726,Kissing Gate near: SD 42877 97488,-2.8807461,54.369687
727,Kissing Gate near: SD 21320 71600,-3.2056789,54.134199
728,Kissing Gate near: NY 24882 20142,-3.1634273,54.570897
729,Kissing Gate near: SD 29622 78805,-3.0803325,54.200145
730,Kissing Gate near: SD 22866 74492,-3.1827547,54.160422
731,Kissing Gate near: SD 26513 77779,-3.1277293,54.190487
732,Kissing Gate near: SD 26982 77867,-3.1205562,54.191346
733,Kissing Gate near: NY 53742 28971,-2.7184714,54.653698
734,Kissing Gate near: SD 22459 70776,-3.1880306,54.126962
735,Kissing Gate near: SD 23049 71556,-3.1792163,54.13406
736,Kissing Gate near: SD 23056 71634,-3.1791211,54.134762
737,Kissing Gate near: NY 31847 39755,-3.0603046,54.748111
738,Kissing Gate near: SD 49884 83763,-2.7705935,54.247086
739,Kissing Gate near: SD 49818 83749,-2.7716017,54.246955
740,Kissing Gate near: SD 26722 76085,-3.1241076,54.175301
741,Kissing Gate near: SD 29274 75408,-3.0848704,54.169569
742,Kissing Gate near: SD 33285 86775,-3.025969,54.272254
743,Kissing Gate near: NY 46069 56214,-2.8424596,54.897729
744,Kissing Gate near: NY 46061 56214,-2.8425872,54.897728
745,Kissing Gate near: NY 46330 56269,-2.8384041,54.898254
746,Kissing Gate near: NY 46160 56233,-2.8410478,54.897912
747,Kissing Gate near: NY 53341 59720,-2.7296449,54.929963
748,Kissing Gate near: NY 52733 58764,-2.7389833,54.921323
749,Kissing Gate near: NY 46143 55642,-2.8412037,54.892598
750,Kissing Gate near: SD 52109 97529,-2.7386713,54.371008
751,Kissing Gate near: SD 52222 97677,-2.7369506,54.372344
752,Kissing Gate near: NY 55392 63381,-2.6982199,54.963054
753,Kissing Gate near: NY 62800 39788,-2.5794824,54.751651
754,Kissing Gate near: NY 70775 43534,-2.4559654,54.785847
755,Kissing Gate near: SD 20884 85490,-3.2160044,54.258935
756,Kissing Gate near: SD 60627 78132,-2.6049954,54.197425
757,Kissing Gate near: SD 45119 99524,-2.846622,54.388231
758,Kissing Gate near: SD 45114 99525,-2.8466892,54.388236
759,Kissing Gate near: NY 25088 23979,-3.1612267,54.605405
760,Kissing Gate near: NY 57232 54115,-2.6681077,54.879954
761,Kissing Gate near: NY 57225 54139,-2.6682094,54.880163
762,Kissing Gate near: NY 41369 54666,-2.9154177,54.883294
763,Kissing Gate near: SD 61828 78273,-2.586612,54.19878
764,Kissing Gate near: NY 53367 59486,-2.7292095,54.927869
765,Kissing Gate near: SD 44782 83981,-2.8489298,54.248516
766,Kissing Gate near: SD 44819 83997,-2.8483558,54.248663
767,Kissing Gate near: NY 30653 59182,-3.0835162,54.922488
768,Kissing Gate near: NY 28394 59507,-3.1188294,54.925092
769,Kissing Gate near: NY 47218 25657,-2.8189769,54.623279
770,Kissing Gate near: NY 34114 38667,-3.0248404,54.738638
771,Kissing Gate near: SD 41055 99883,-2.9092665,54.391002
772,Kissing Gate near: SD 28375 94382,-3.1031772,54.339939
773,Kissing Gate near: NY 14579 30433,-3.3257529,54.66172
774,Kissing Gate near: NY 14443 30416,-3.327858,54.661538
775,Kissing Gate near: NY 58503 63100,-2.649591,54.960791
776,Kissing Gate near: SD 22774 81450,-3.1859636,54.222928
777,Kissing Gate near: NY 57091 55389,-2.6704961,54.891386
778,Kissing Gate near: SD 28121 78594,-3.1032862,54.198043
779,Kissing Gate near: NY 53827 61059,-2.722281,54.942043
780,Kissing Gate near: SD 29528 78809,-3.0817657,54.200169
781,Kissing Gate near: SD 35865 76412,-2.9841348,54.179458
782,Kissing Gate near: NY 17880 32611,-3.2752105,54.681832
783,Kissing Gate near: NY 18217 32518,-3.2699693,54.681054
784,Kissing Gate near: NY 18311 32613,-3.2685311,54.681917
785,Kissing Gate near: NY 17951 33032,-3.2742277,54.685626
786,Kissing Gate near: NY 31188 06197,-3.0626583,54.446494
787,Kissing Gate near: NY 01112 12474,-3.5284007,54.497918
788,Kissing Gate near: NY 71017 47387,-2.4525819,54.820485
789,Kissing Gate near: NY 34253 05855,-3.0153244,54.44383
790,Kissing Gate near: SD 55796 90973,-2.6809438,54.312422
